id,combination_id,product_type,title,description,slug,meta_title,meta_description,images,images_url,categories,categoryNames,tags,sku,barcode,ribbon,visible,price,inventory,quantity,oversell,weight,saleDiscountMode,saleDiscount,scheduledSaleDiscountMode,scheduledSaleDiscount,scheduledSaleStart,scheduledSaleEnd,productOptionName1,productOptionType1,productOptionValues1,extraInfoTitle1,extraInfoContent1,extraInfoTitle2,extraInfoContent2,extraInfoTitle3,extraInfoContent3,extraInfoTitle4,extraInfoContent4,extraInfoTitle5,extraInfoContent5,extraInfoTitle6,extraInfoContent6,extraInfoTitle7,extraInfoContent7,extraInfoTitle8,extraInfoContent8,extraInfoTitle9,extraInfoContent9,extraInfoTitle10,extraInfoContent10,extraInfoTitle11,extraInfoContent11,extraInfoTitle12,extraInfoContent12,extraInfoTitle13,extraInfoContent13,extraInfoTitle14,extraInfoContent14,extraInfoTitle15,extraInfoContent15,extraInfoTitle16,extraInfoContent16,extraInfoTitle17,extraInfoContent17,extraInfoTitle18,extraInfoContent18,extraInfoTitle19,extraInfoContent19,extraInfoTitle20,extraInfoContent20,extraInfoTitle21,extraInfoContent21,extraInfoTitle22,extraInfoContent22,extraInfoTitle23,extraInfoContent23,extraInfoTitle24,extraInfoContent24,productAttributeName1,productAttributeGroup1,productAttributeValue1,productAttributeName2,productAttributeGroup2,productAttributeValue2,productAttributeName3,productAttributeGroup3,productAttributeValue3,productAttributeName4,productAttributeGroup4,productAttributeValue4,productAttributeName5,productAttributeGroup5,productAttributeValue5,productAttributeName6,productAttributeGroup6,productAttributeValue6,productAttributeName7,productAttributeGroup7,productAttributeValue7,productAttributeName8,productAttributeGroup8,productAttributeValue8,productAttributeName9,productAttributeGroup9,productAttributeValue9,productAttributeName10,productAttributeGroup10,productAttributeValue10,productAttributeName11,productAttributeGroup11,productAttributeValue11,productAttributeName12,productAttributeGroup12,productAttributeValue12,productAttributeName13,productAttributeGroup13,productAttributeValue13,productAttributeName14,productAttributeGroup14,productAttributeValue14,productAttributeName15,productAttributeGroup15,productAttributeValue15,productAttributeName16,productAttributeGroup16,productAttributeValue16,productAttributeName17,productAttributeGroup17,productAttributeValue17,productAttributeName18,productAttributeGroup18,productAttributeValue18,productAttributeName19,productAttributeGroup19,productAttributeValue19,productAttributeName20,productAttributeGroup20,productAttributeValue20,productAttributeName21,productAttributeGroup21,productAttributeValue21,productAttributeName22,productAttributeGroup22,productAttributeValue22,productAttributeName23,productAttributeGroup23,productAttributeValue23,productAttributeName24,productAttributeGroup24,productAttributeValue24,productAttributeName25,productAttributeGroup25,productAttributeValue25,productAttributeName26,productAttributeGroup26,productAttributeValue26,productAttributeName27,productAttributeGroup27,productAttributeValue27,productAttributeName28,productAttributeGroup28,productAttributeValue28,productAttributeName29,productAttributeGroup29,productAttributeValue29,productAttributeName30,productAttributeGroup30,productAttributeValue30,productAttributeName31,productAttributeGroup31,productAttributeValue31,productAttributeName32,productAttributeGroup32,productAttributeValue32,productAttributeName33,productAttributeGroup33,productAttributeValue33,productAttributeName34,productAttributeGroup34,productAttributeValue34,productAttributeName35,productAttributeGroup35,productAttributeValue35,productAttributeName36,productAttributeGroup36,productAttributeValue36,productAttributeName37,productAttributeGroup37,productAttributeValue37,productAttributeName38,productAttributeGroup38,productAttributeValue38,productAttributeName39,productAttributeGroup39,productAttributeValue39,productAttributeName40,productAttributeGroup40,productAttributeValue40,productAttributeName41,productAttributeGroup41,productAttributeValue41,productAttributeName42,productAttributeGroup42,productAttributeValue42,productAttributeName43,productAttributeGroup43,productAttributeValue43,productAttributeName44,productAttributeGroup44,productAttributeValue44,productAttributeName45,productAttributeGroup45,productAttributeValue45,productAttributeName46,productAttributeGroup46,productAttributeValue46,productAttributeName47,productAttributeGroup47,productAttributeValue47,productAttributeName48,productAttributeGroup48,productAttributeValue48,productAttributeName49,productAttributeGroup49,productAttributeValue49,productAttributeName50,productAttributeGroup50,productAttributeValue50,productAttributeName51,productAttributeGroup51,productAttributeValue51,productAttributeName52,productAttributeGroup52,productAttributeValue52,productAttributeName53,productAttributeGroup53,productAttributeValue53,productAttributeName54,productAttributeGroup54,productAttributeValue54,productAttributeName55,productAttributeGroup55,productAttributeValue55,productAttributeName56,productAttributeGroup56,productAttributeValue56,productAttributeName57,productAttributeGroup57,productAttributeValue57,productAttributeName58,productAttributeGroup58,productAttributeValue58,productAttributeName59,productAttributeGroup59,productAttributeValue59,productAttributeName60,productAttributeGroup60,productAttributeValue60,productAttributeName61,productAttributeGroup61,productAttributeValue61,productAttributeName62,productAttributeGroup62,productAttributeValue62,productAttributeName63,productAttributeGroup63,productAttributeValue63,productAttributeName64,productAttributeGroup64,productAttributeValue64,productAttributeName65,productAttributeGroup65,productAttributeValue65,productAttributeName66,productAttributeGroup66,productAttributeValue66,productAttributeName67,productAttributeGroup67,productAttributeValue67,productAttributeName68,productAttributeGroup68,productAttributeValue68,productAttributeName69,productAttributeGroup69,productAttributeValue69,productAttributeName70,productAttributeGroup70,productAttributeValue70,productAttributeName71,productAttributeGroup71,productAttributeValue71,productAttributeName72,productAttributeGroup72,productAttributeValue72,productAttributeName73,productAttributeGroup73,productAttributeValue73,productAttributeName74,productAttributeGroup74,productAttributeValue74,productAttributeName75,productAttributeGroup75,productAttributeValue75,productAttributeName76,productAttributeGroup76,productAttributeValue76,productAttributeName77,productAttributeGroup77,productAttributeValue77,productAttributeName78,productAttributeGroup78,productAttributeValue78,productAttributeName79,productAttributeGroup79,productAttributeValue79,productAttributeName80,productAttributeGroup80,productAttributeValue80,productAttributeName81,productAttributeGroup81,productAttributeValue81,productAttributeName82,productAttributeGroup82,productAttributeValue82,productAttributeName83,productAttributeGroup83,productAttributeValue83,productAttributeName84,productAttributeGroup84,productAttributeValue84,productAttributeName85,productAttributeGroup85,productAttributeValue85,productAttributeName86,productAttributeGroup86,productAttributeValue86,productAttributeName87,productAttributeGroup87,productAttributeValue87,productAttributeName88,productAttributeGroup88,productAttributeValue88,productAttributeName89,productAttributeGroup89,productAttributeValue89,productAttributeName90,productAttributeGroup90,productAttributeValue90,productAttributeName91,productAttributeGroup91,productAttributeValue91,productAttributeName92,productAttributeGroup92,productAttributeValue92,productAttributeName93,productAttributeGroup93,productAttributeValue93,productAttributeName94,productAttributeGroup94,productAttributeValue94,productAttributeName95,productAttributeGroup95,productAttributeValue95,productAttributeName96,productAttributeGroup96,productAttributeValue96,productAttributeName97,productAttributeGroup97,productAttributeValue97,productAttributeName98,productAttributeGroup98,productAttributeValue98,productAttributeName99,productAttributeGroup99,productAttributeValue99,productAttributeName100,productAttributeGroup100,productAttributeValue100,productAttributeName101,productAttributeGroup101,productAttributeValue101,productAttributeName102,productAttributeGroup102,productAttributeValue102,productAttributeName103,productAttributeGroup103,productAttributeValue103,productAttributeName104,productAttributeGroup104,productAttributeValue104
1757,,Physical,"ژل میسلار جانسون Johnson's Fresh Hydration Micellar ","<p>کاربرد</p><p>ارایش پاک کن, افزایش طراوت و تازگی پوست, پاک کننده آرایش و ناخالصی و آلودگی های پوست, تسکین دهنده و التیام بخش, شستشوی کامل صورت, کنترل کننده جوش</p><p>ویژگی</p><p>آبرسان و مرطوب کننده, افزایش لطافت وشادابی پوست, برای استفاده روزانه, پاک کننده آلودگی و حتی آرایش های ضد آب, دارای عصاره های طبیعی و عصاره گل رز</p>",ژل-میسلار-جانسون-اند-جانسون-micellar-cleansing-jelly,,,b73db3f81cad458eb69bee639ba5b0b9.jpg,https://660e731603650.mywebzi.ir/uploads/b73db3f81cad458eb69bee639ba5b0b9.jpg,"3624,3629,3634,3635,5158,5223,5226","پوست,پاکسازی پوست,جشنواره تخفیف کلی,جشنواره تخفیف مراقبتی,جانسون Jahnson,پوست=>صورت,پاکسازی پوست=>میسلار","ژل,پاک کننده آرایش,آرایش,جانسون,میسلار",,,,TRUE,200000,Track,1,FALSE,0,PRICE,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"نام برند",مایع,جانسون,حجم,مایع,200میل,رایحه,مایع,دارد,"نوع عصاره",مایع,"گل رز",کارکرد,مایع,"پاک کننده عمیق پوست، مرطوب کننده، آبرسان","مناسب برای",مایع,"پوست نرمال و حساس",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,,Physical,"لوسیون بدن نوتروژنا Neutrogena Hassas bakim مناسب پوست های حساس ","<p><b>ویژگی ها:</b></p><ul>	<li>برطرف کننده زبری، خشکی و کم آبی پوست</li>	<li>نرم و مرطوب کنندگی پوست تا 48 ساعت</li>	<li>فاقد عطر و هیپوآلرژنیک</li>	<li>جذب سریع و بدون ایجاد چسبندگی بر پوست</li>	<li>قابل استفاده برای کلیه قسمت های بدن</li>	<li>عدم ایجاد حساسیت های پوستی</li></ul><p>&nbsp;</p><p>این محصول به پوست شما نفوذ می کند و آن را عمیقا مرطوب می سازد . برای مدت 48ساعت می توانید پوستی نرم و مرطوب داشته باشید . همچنین این لوسیون به سرعت به سرعت&nbsp;&nbsp;جذب می شود و اثری از چربی روی پوست باقی نمی گذارد . پس از استفاده می توانید بلافاصله لباس بپوشید . این محصول فاقد عطر است که آن را برای پوست های حساس مناسب می کند .</p><p>&nbsp;</p><p>نحوه مصرف :&nbsp;</p><p>روزی دوبار صبح و عصر به تمامی قسمت های بدن خود ماساژ دهید.</p><p>برای نتیجه گیری بهتر بعد از استحمام و یا دوش صبحگاهی از این محصول استفاده کنید.</p>",لوسیون-بدن-نوتروژنا-پوستهای-حساس,,,d423b95542f44e8386e0c2e2c29e5f78.jpg,https://660e731603650.mywebzi.ir/uploads/d423b95542f44e8386e0c2e2c29e5f78.jpg,"3624,3626,3628,3630,3634,3635,4325","پوست,پوست=>مراقبت از بدن,پوست=>مراقبت پا,پوست=>صورت=>آبرسان,جشنواره تخفیف کلی,جشنواره تخفیف مراقبتی,نوتروژنا neutrogena","مرطوب کننده,نوتروژنا,نیتروژنا,نیتروژینا,نوتروژینا,لوسیون,جذب سریع,پوست حساس,آبرسانی",,,,TRUE,850000,Track,8,FALSE,0,PRICE,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"کشور مبدا برند",مایع,آمریکا,"کشور سازنده",مایع,فرانسه,برند,مایع,نوتروژنا,نوع,مایع,لوسیون,فرمولاسیون,مایع,نروژی,حجم,مایع,400میل,رایحه,مایع,ندارد,مناسب,مایع,"پوست های خشک و حساس ",ویژگی,مایع,"حاوی گلیسیرین",کارکرد,مایع,"برطرف کننده زبری، خشکی و کم آبی پوست","نواحی مورد استعمال",مایع,"کلیه نواحی بدن",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,,Physical,"لوسیون بدن Eyüp Sabri عصاره روغن آرگان مناسب انواع پوست","<p>ویژگی های محصول</p><ul>	<li>برند&nbsp;: ایوب صبری Eyüp Sabri</li>	<li>کشور مبدا برند&nbsp;: ترکیه</li>	<li>حجم&nbsp;: 250 میلی لیتر</li>	<li>مخصوص&nbsp;: انواع پوست</li>	<li>ویژگی&nbsp;: نرم و مرطوب کننده عمیق پوست مناسب پوست های حساس و خیلی خشک قابلیت جذب سریع پوست ترمیم کننده آرامش بخش پوست ماندگاری 24 ساعته فاقد عطر مورد تایید آزمایشات پوستی</li>	<li>	<p>نوع :لوسیون نرم کننده پوست بدن</p>	</li>	<li>	<p>&nbsp;</p>	<p>مدل:&nbsp;DOGAL ARGAN YAGLI (روغن طبیعی آرگان)</p>	&nbsp;	<p>&nbsp;</p>	<p>&nbsp;</p>	</li></ul><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",لوسیون-بدن-ایوب-صبری,,,b1de323ede8c4245afb84bd8ad78fb31.jpg,https://660e731603650.mywebzi.ir/uploads/b1de323ede8c4245afb84bd8ad78fb31.jpg,"3624,3626","پوست,پوست=>مراقبت از بدن","لوسیون,ایوب صبری,روغن آرگان",,,,TRUE,195000,OutOfStock,1,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,,Physical,"صابون آنتی باکتریال اکتیوکس activex bacteria ","<p>=--=</p><p>برند</p><p>Activex</p><p>نوع محصول</p><p>صابون مایع</p>",صابون-مایع-آنتی-باکتریال-اکتیوکس-activex,,,48a443dfbae54f4db8399587296d9836.png,https://660e731603650.mywebzi.ir/uploads/48a443dfbae54f4db8399587296d9836.png,,,"آنتی باکتریال,صابون مایع,اکتیوکس,Activex",,,,TRUE,123500,OutOfStock,0,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,,Physical,"شامپو عصاره املاح دریایی و آلوئه ورا هپی نچرالز (HAPPY NATURALS)","<p>حاوی مواد معدنی دریایی<br />ترکیب شده با آلوئه ورا<br />تسکین دهنده ملایم پوست سر<br />مناسب پوست های حساس<br />مغذی برای پوست و مو</p><p>300میل&nbsp;</p>",شامپو-سر-هپی-نچرالز-happy-naturals,,,554b395b74d84014a5bce2ac67406641.jpg,https://660e731603650.mywebzi.ir/uploads/554b395b74d84014a5bce2ac67406641.jpg,"3625,4651","مو,مو=>شامپو","شامپو سر,هپی نچرالز,وگان,آلوئه ورا",,,,TRUE,390000,Track,0,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,,Physical,"اسپری دئودرانت مردانه رکسونا ۱۰۰ میل Rexona مدل ACTIVE CONTROL","<ul>	<li>سایز مسافرتی (قابل حمل)</li>	<li>آنتی باکتریال</li>	<li>فاقد اثر سفیدی روی لباس</li>	<li>ماندگاری 48 ساعته</li>	<li>ساخت کشور روسیه</li>	<li>تاریخ انقضا: 2026</li></ul>",اسپری-رکسونا-مردانه-rexona-compressed,,,40f7be5ebad44263b941139411786c94.png,https://660e731603650.mywebzi.ir/uploads/40f7be5ebad44263b941139411786c94.png,"4542,3634,3635,4799","مردانه,جشنواره تخفیف کلی,جشنواره تخفیف مراقبتی,مردانه=>اسپری","اسپری ضد تعریق,اسپری ضد تعریق رکسونا, 'مام و اسپری']",,,ارجینال,TRUE,310000,Track,4,FALSE,0,PRICE,55000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,,Physical,"شامپو مردانه تونی اند گای سبز تمیز کننده (TONY&GUY)","<p>250 میلی لیتر</p><p>&nbsp;</p>",شامپوی-سر-مردانی-تونی-اند-گای-tony-guy,,,cc2d37ce30084301ba87e906cf0abce0.jpeg,https://660e731603650.mywebzi.ir/uploads/cc2d37ce30084301ba87e906cf0abce0.jpeg,"3625,4542,4651","مو,مردانه,مو=>شامپو","شامپو سر,مردانه,DEEP CLEAN",,,,TRUE,325000,OutOfStock,3,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,,Physical,"نرم کننده موی سر مردانه تونی اند گای (TONY&GUY)",,نرم-کننده-موی-سر-مردانه-تونی-اند-گای-tony-guy,,,23516afbb0954d7fa33440b007e0b9ae.jpg,https://660e731603650.mywebzi.ir/uploads/23516afbb0954d7fa33440b007e0b9ae.jpg,,,,,,,TRUE,286000,OutOfStock,2,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,,Physical,"ژل مرطوب کننده صورت ضد جوش پلاس نوتروژنا clear and defend+ gel moisturiser neutrogena","<ul>	<li>ژل مرطوب کننده و آبرسان پوست</li>	<li>تقویت سد دفاعی پوست</li>	<li>تسکین دهنده پوست خشک و حساس</li>	<li>صاف کننده پوست&nbsp;</li></ul><h3>مواد تشکیل دهنده اصلی محصول</h3><ul>	<li><strong>نیاسینامید</strong></li></ul><p>نوعی از ویتامین B3 است. این ماده به ساخت سد چربی محافظ پوست کمک می‌کند. باعث تحریک ساخت کراتین پوست شده و استحکام آن را افزایش می‌دهد. از پوست دربرابر آسیب نور محافظت می‌کند. باعث کاهش لک‌های تیره صورت شده و با تنظیم ترشح چربی (سبوم)، از بروز آکنه یا میلیا (دانه‌های سفید چربی اطراف چشم) جلوگیری می‌کند.</p><ul>	<li><strong>پانتنول</strong></li></ul><p>پانتنول، ماده ایست که در بدن به ویتامین B5 تبدیل می‌شود. هنگامی که این ماده به طور مستقیم به پوست زده شود، سریعا به ویتامین B5 تبدیل می‌شود و اثر خود را اعمال می‌کند. این ماده سد دفاعی پوست را بازسازی می‌کند و به مقاومت پوستی می‌افزاید. همچنین علاوه بر خاصیت آبرسانی، صورت را عمیقا مرطوب می‌کند و خشکی سطحی آن را از بین می‌برد.</p><p>&nbsp;</p><h4>نحوه مصرف:</h4><p>بعد از شستشو و پاکسازی پوست، مقدار مناسبی از کرم را بر روی پوست صورت و گردن بمالید. از تماس کرم با پوست اطراف چشم‌ها خودداری کنید.</p>",ژل-مرطوب-کننده-clear-defend-نوتروژنا,,,55fb0824c0184f85b60e44c6481bfd07.jpg,https://660e731603650.mywebzi.ir/uploads/55fb0824c0184f85b60e44c6481bfd07.jpg,"3624,3626,4325,4328","پوست,پوست=>مراقبت از بدن,نوتروژنا neutrogena,پوست=>صورت=>ضدجوش","مرطوب کننده,نوتروژنا,نیتروژنا,نیتروژینا,نوتروژینا,پاکسازی,ضدجوش,آبرسانی,ژل مرطوب کننده,نیاسینامید",,,,TRUE,624000,Track,0,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"کشور مبدا برند",مایع,آمریکا,"کشور سازنده",مایع,فرانسه,برند,مایع,نوتروژنا,نوع,مایع,"ژل مرطوب کننده",حجم,مایع,50میل,رایحه,مایع,ندارد,مناسب,مایع,"مناسب پوست مستعد لک و آکنه",ویژگی,مایع,"حاوی 4% نیاسینامید و پانتنول",مدل,مایع,"ضدجوش پلاس","ترکیبات مضر",مایع,ندارد,"نواحی مورد استعمال",مایع,"صورت وگردن",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,,Physical,"سرم ضد جوش پلاس نوتروژنا clear and defend+ serum neutrogena","<ul>	<li>از بین برنده جوش و آکنه</li>	<li>از بین برنده لک و جای جوش&nbsp;</li>	<li>درخشان کننده پوست</li>	<li>آبرسان پوست</li>	<li>کاهش چربی مازاد پوست</li>	<li>عدم تحریک پوست</li>	<li>یکدست کننده پوست</li>	<li>تمیز شدن پوست</li>	<li>کاهش انواع مختلف جوش‌های سر سفید</li>	<li>کاهش جوش‌های سر سیاه</li>	<li>	<p>بهبود جای جوش</p>	</li>	<li>	<p>تمیز شدن کامل منافذ باز پوست</p>	</li>	<li>	<p>جمع شدن منافذ باز پوست</p>	</li>	<li>	<p>جلوگیری از مسدود شدن منافذ باز پوست</p>	</li></ul><p>&nbsp;</p><p>&nbsp;</p><p>نحوه استفاده :&nbsp;</p><p>بعد از پاکسازی پوست، مقداری از سرم را روی نواحی حاوی جوش و یا جای جوش استفاده کنید.</p><p>هفته اول استفاده روزانه یکبار از این سرم استفاده کنید.</p><p>از هفته دوم می‌توانید روزانه دو بار صبح و شب از آن استفاده کنید.</p><p>در صورت بروز خشکی یا پوسته شدن، مصرف را به یک بار در روز یا یک روز در میان کاهش دهید.</p><p>بعد از یک هفته: پوست بدون جوش و روشن‌تر از قبل شده است.</p><p>بعد از ۱۲ هفته استفاده: میزان جوش و جای جوش به وضوح کمتر از قبل شده است.</p>",سرم-از-بین-برنده-جوش-و-آکنه-نوتروژنا,,,d637150f4e7e4673aa88c480da9e48e6.jpg,https://660e731603650.mywebzi.ir/uploads/d637150f4e7e4673aa88c480da9e48e6.jpg,"3624,4325,4328,4761","پوست,نوتروژنا neutrogena,پوست=>صورت=>ضدجوش,پوست=>صورت=>سرم پوست","نوتروژنا,نیتروژنا,نیتروژینا,نوتروژینا,سالیسیک اسید,نوتروجینا,سرم ضدجوش,ضدجوش پلاس",,,,TRUE,600000,Track,0,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"کشور مبدا برند",مایع,آمریکا,"کشور سازنده",مایع,فرانسه,برند,مایع,نوتروژنا,نوع,مایع,سرم,حجم,مایع,30میل,"محدودیت سنی",مایع,ندارد,رایحه,مایع,ندارد,مناسب,مایع,"پوست مستعد آکنه, پوست مستعد جوش",ویژگی,مایع,"قابل استفاده به صورت روزانه",مدل,مایع,"ضدجوش پلاس",ترکیبات,مایع,"حاوی 10 درصد AHA/PHA,  سالیسیلیک اسید","ترکیبات مضر",مایع,ندارد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
